"","Dim.1","Dim.2","Dim.3"
"299",1.05188458442535,-0.329466508105318,0.185445770360592
"300",0.351180071973749,-0.470497671826586,0.0444672541079314
"301",0.211722556045736,-0.461257025586773,0.031141176436659
"302",1.91028495863625,0.0769327104303395,0.327742864134001
"303",-1.13798979392367,-1.12240320649856,-0.0402498716840995
"304",-0.78096077810505,-1.14903230997275,0.246836058220001
"305",-0.00405965825018235,-0.000357679783405786,-0.648512889947173
"306",-0.387277582085462,-0.701329479711377,-0.102299752742584
"307",-0.152193758618553,-0.728631040663838,0.135142140311755
"308",1.14383242809696,0.407650177275172,-0.678400227369125
"309",-0.973570275065696,-1.0548707820237,-0.113384093452307
"310",2.36826179647605,0.395197381007556,0.0415391453381417
"311",-0.928061944471147,-0.988377378857406,-0.166443945139008
"312",-0.00107735147764447,-0.854376968327755,0.242193311725552
"313",0.398371175879119,-0.563947281677047,0.204453300545708
"314",-1.00419152114077,-1.12197749218698,0.106326404195703
"315",-0.213037863035758,-0.983861208987255,0.264767951313399
"316",-0.935008865039353,-1.17880187232755,0.191373484287019
"317",0.0551171930588677,-0.388932883211279,-0.221161608860464
